GEO_ID,NAME,Median_12month_HH_Income,B19013_001MarginOfError
1400000US06059052524,"Census Tract 525.24, Orange County, California",85907,9624
1400000US06001450750,"Census Tract 4507.50, Alameda County, California",124844,22989
1400000US06073006900,"Census Tract 69, San Diego County, California",107768,10498
1400000US06037531702,"Census Tract 5317.02, Los Angeles County, California",45804,11932
1400000US06037920104,"Census Tract 9201.04, Los Angeles County, California",126474,6367
1400000US06037536000,"Census Tract 5360, Los Angeles County, California",50233,4557
1400000US06037405301,"Census Tract 4053.01, Los Angeles County, California",68715,20155
1400000US06013332000,"Census Tract 3320, Contra Costa County, California",102593,8180
1400000US06073000800,"Census Tract 8, San Diego County, California",70224,5478
1400000US06037402101,"Census Tract 4021.01, Los Angeles County, California",75337,10148
1400000US06097151502,"Census Tract 1515.02, Sonoma County, California",73147,10921
1400000US06037211802,"Census Tract 2118.02, Los Angeles County, California",40625,5228
1400000US06047002500,"Census Tract 25, Merced County, California",56949,9638
1400000US06001435602,"Census Tract 4356.02, Alameda County, California",75461,14007
1400000US06115040902,"Census Tract 409.02, Yuba County, California",45250,5146
1400000US06059074902,"Census Tract 749.02, Orange County, California",50102,8049
1400000US06037216100,"Census Tract 2161, Los Angeles County, California",100781,13140
1400000US06037462202,"Census Tract 4622.02, Los Angeles County, California",63820,11696
1400000US06065045114,"Census Tract 451.14, Riverside County, California",81750,18388
1400000US06009000501,"Census Tract 5.01, Calaveras County, California",53348,14259
1400000US06001444302,"Census Tract 4443.02, Alameda County, California",87227,6700
1400000US06037430003,"Census Tract 4300.03, Los Angeles County, California",112155,9424
1400000US06037239702,"Census Tract 2397.02, Los Angeles County, California",32037,16320
1400000US06071000304,"Census Tract 3.04, San Bernardino County, California",61667,7714
1400000US06071002801,"Census Tract 28.01, San Bernardino County, California",67697,9849
1400000US06107001502,"Census Tract 15.02, Tulare County, California",47756,9558
1400000US06037273402,"Census Tract 2734.02, Los Angeles County, California",63765,20601
1400000US06075012302,"Census Tract 123.02, San Francisco County, California",43493,13985
1400000US06087122300,"Census Tract 1223, Santa Cruz County, California",93378,17400
1400000US06017030401,"Census Tract 304.01, El Dorado County, California",72042,12028
1400000US06073020022,"Census Tract 200.22, San Diego County, California",97589,29291
1400000US06007000300,"Census Tract 3, Butte County, California",28513,4565
1400000US06037702201,"Census Tract 7022.01, Los Angeles County, California",96806,16313
1400000US06061021034,"Census Tract 210.34, Placer County, California",110128,9562
1400000US06067008912,"Census Tract 89.12, Sacramento County, California",84375,11409
1400000US06111008005,"Census Tract 80.05, Ventura County, California",79732,13602
1400000US06047001700,"Census Tract 17, Merced County, California",37379,8811
1400000US06037800327,"Census Tract 8003.27, Los Angeles County, California",91418,11665
1400000US06071011204,"Census Tract 112.04, San Bernardino County, California",60278,7559
1400000US06085504001,"Census Tract 5040.01, Santa Clara County, California",67986,7989
1400000US06037570404,"Census Tract 5704.04, Los Angeles County, California",52083,7739
1400000US06059074501,"Census Tract 745.01, Orange County, California",40761,8934
1400000US06019004902,"Census Tract 49.02, Fresno County, California",66300,10476
1400000US06087120700,"Census Tract 1207, Santa Cruz County, California",93333,11420
1400000US06019005804,"Census Tract 58.04, Fresno County, California",62561,14649
1400000US06037910810,"Census Tract 9108.10, Los Angeles County, California",146364,13870
1400000US06065048901,"Census Tract 489.01, Riverside County, California",66352,4402
1400000US06071940100,"Census Tract 9401, San Bernardino County, California",29063,4489
1400000US06037601401,"Census Tract 6014.01, Los Angeles County, California",46754,6667
1400000US06037575201,"Census Tract 5752.01, Los Angeles County, California",39550,10059
1400000US06001405800,"Census Tract 4058, Alameda County, California",47061,10916
1400000US06037125501,"Census Tract 1255.01, Los Angeles County, California",47227,12800
1400000US06001420400,"Census Tract 4204, Alameda County, California",46959,7920
1400000US06037542401,"Census Tract 5424.01, Los Angeles County, California",47958,5459
1400000US06073014700,"Census Tract 147, San Diego County, California",70871,14614
1400000US06085507401,"Census Tract 5074.01, Santa Clara County, California",190104,15417
1400000US06003010000,"Census Tract 100, Alpine County, California",64688,12933
1400000US06037291120,"Census Tract 2911.20, Los Angeles County, California",49194,9219
1400000US06037139702,"Census Tract 1397.02, Los Angeles County, California",202471,34740
1400000US06037127806,"Census Tract 1278.06, Los Angeles County, California",36633,6656
1400000US06013345116,"Census Tract 3451.16, Contra Costa County, California",185195,10441
1400000US06059110402,"Census Tract 1104.02, Orange County, California",59531,18635
1400000US06037213201,"Census Tract 2132.01, Los Angeles County, California",30335,6223
1400000US06075023001,"Census Tract 230.01, San Francisco County, California",70865,20884
1400000US06059042307,"Census Tract 423.07, Orange County, California",115230,20864
1400000US06087121200,"Census Tract 1212, Santa Cruz County, California",155625,23052
1400000US06019005504,"Census Tract 55.04, Fresno County, California",84293,14600
1400000US06075012402,"Census Tract 124.02, San Francisco County, California",61736,12742
1400000US06077003802,"Census Tract 38.02, San Joaquin County, California",62481,12277
1400000US06037481901,"Census Tract 4819.01, Los Angeles County, California",84792,12970
1400000US06065044505,"Census Tract 445.05, Riverside County, California",44826,7403
1400000US06037221601,"Census Tract 2216.01, Los Angeles County, California",38558,8987
1400000US06075012100,"Census Tract 121, San Francisco County, California",72806,7981
1400000US06073015902,"Census Tract 159.02, San Diego County, California",53286,5146
1400000US06037124903,"Census Tract 1249.03, Los Angeles County, California",56223,7607
1400000US06073019502,"Census Tract 195.02, San Diego County, California",43968,4274
1400000US06081612000,"Census Tract 6120, San Mateo County, California",70561,9203
1400000US06013304005,"Census Tract 3040.05, Contra Costa County, California",118750,11278
1400000US06037620400,"Census Tract 6204, Los Angeles County, California",135954,15246
1400000US06037575902,"Census Tract 5759.02, Los Angeles County, California",43819,10222
1400000US06085512510,"Census Tract 5125.10, Santa Clara County, California",95441,11612
1400000US06073008349,"Census Tract 83.49, San Diego County, California",104792,21340
1400000US06101050301,"Census Tract 503.01, Sutter County, California",52270,3748
1400000US06037108104,"Census Tract 1081.04, Los Angeles County, California",130714,14687
1400000US06037552400,"Census Tract 5524, Los Angeles County, California",65833,14417
1400000US06073012800,"Census Tract 128, San Diego County, California",58314,14262
1400000US06067007107,"Census Tract 71.07, Sacramento County, California",124708,12024
1400000US06073013601,"Census Tract 136.01, San Diego County, California",81875,13520
1400000US06085502301,"Census Tract 5023.01, Santa Clara County, California",140938,33385
1400000US06037901213,"Census Tract 9012.13, Los Angeles County, California",114226,12281
1400000US06037124600,"Census Tract 1246, Los Angeles County, California",71750,13656
1400000US06059099248,"Census Tract 992.48, Orange County, California",50750,6979
1400000US06019007802,"Census Tract 78.02, Fresno County, California",21732,4342
1400000US06077004800,"Census Tract 48, San Joaquin County, California",83667,15592
1400000US06059086306,"Census Tract 863.06, Orange County, California",78500,8178
1400000US06037104821,"Census Tract 1048.21, Los Angeles County, California",68750,25978
1400000US06065043822,"Census Tract 438.22, Riverside County, California",78542,20661
1400000US06059074200,"Census Tract 742, Orange County, California",84153,6580
1400000US06095253106,"Census Tract 2531.06, Solano County, California",90488,16528
1400000US06087110100,"Census Tract 1101, Santa Cruz County, California",54137,4095
1400000US06073013903,"Census Tract 139.03, San Diego County, California",70734,12500
1400000US06059021815,"Census Tract 218.15, Orange County, California",131118,18073
1400000US06059062634,"Census Tract 626.34, Orange County, California",118000,20388
1400000US06059086902,"Census Tract 869.02, Orange County, California",61984,9695
1400000US06025010600,"Census Tract 106, Imperial County, California",73750,18925
1400000US06037600601,"Census Tract 6006.01, Los Angeles County, California",72500,10718
1400000US06097151700,"Census Tract 1517, Sonoma County, California",77118,9750
1400000US06037262704,"Census Tract 2627.04, Los Angeles County, California",113672,25228
1400000US06049000400,"Census Tract 4, Modoc County, California",43824,8343
1400000US06037534403,"Census Tract 5344.03, Los Angeles County, California",48846,10033
1400000US06059042329,"Census Tract 423.29, Orange County, California",102188,16645
1400000US06059088001,"Census Tract 880.01, Orange County, California",65000,9069
1400000US06075025701,"Census Tract 257.01, San Francisco County, California",98724,15095
1400000US06037601302,"Census Tract 6013.02, Los Angeles County, California",47944,11120
1400000US06087120400,"Census Tract 1204, Santa Cruz County, California",92627,12623
1400000US06079010901,"Census Tract 109.01, San Luis Obispo County, California",7169,1457
1400000US06019001201,"Census Tract 12.01, Fresno County, California",39314,3816
1400000US06037124300,"Census Tract 1243, Los Angeles County, California",42643,10646
1400000US06073009704,"Census Tract 97.04, San Diego County, California",109797,11386
1400000US06073020306,"Census Tract 203.06, San Diego County, California",68386,9757
1400000US06065042708,"Census Tract 427.08, Riverside County, California",63990,13373
1400000US06037403721,"Census Tract 4037.21, Los Angeles County, California",71528,18395
1400000US06023001300,"Census Tract 13, Humboldt County, California",39107,4945
1400000US06059099902,"Census Tract 999.02, Orange County, California",71511,6743
1400000US06089011701,"Census Tract 117.01, Shasta County, California",72813,9733
1400000US06065043509,"Census Tract 435.09, Riverside County, California",50889,9658
1400000US06037620303,"Census Tract 6203.03, Los Angeles County, California",181406,49249
1400000US06037670602,"Census Tract 6706.02, Los Angeles County, California",150097,24009
1400000US06089012101,"Census Tract 121.01, Shasta County, California",46167,6384
1400000US06037910603,"Census Tract 9106.03, Los Angeles County, California",43767,7917
1400000US06059075607,"Census Tract 756.07, Orange County, California",103681,12124
1400000US06065050300,"Census Tract 503, Riverside County, California",98816,12971
1400000US06037532500,"Census Tract 5325, Los Angeles County, California",48482,12034
1400000US06037123301,"Census Tract 1233.01, Los Angeles County, California",60144,15829
